,Date,Month,Name,Depart Times,Departure,Arrival Times,Arrival,Duration,No. of Stops,price
4703,25,1,Air India,09:50,New Delhi,13:55,Kolkata,28h 05m,1 Stop,"5,330"
4704,25,1,IndiGo,05:50,New Delhi,14:35,Kolkata,8h 45m,1 Stop,"5,451"
4705,25,1,IndiGo,12:55,New Delhi,20:20,Kolkata,7h 25m,1 Stop,"5,569"
4706,25,1,Air India,20:00,New Delhi,23:15,Kolkata,27h 15m,1 Stop,"5,591"
4707,25,1,IndiGo,09:15,New Delhi,14:35,Kolkata,5h 20m,1 Stop,"5,698"
4708,25,1,Air India,17:50,New Delhi,08:50,Kolkata,15h 00m,1 Stop,"5,805"
4709,25,1,Air India,17:50,New Delhi,08:50,Kolkata,15h 00m,2 Stop(s),"5,805"
4710,25,1,Air India,15:05,New Delhi,08:50,Kolkata,17h 45m,2 Stop(s),"5,805"
4711,25,1,Air India,10:40,New Delhi,08:50,Kolkata,22h 10m,1 Stop,"5,805"
4712,25,1,Air India,09:00,New Delhi,08:50,Kolkata,23h 50m,1 Stop,"5,805"
4713,25,1,Air India,08:00,New Delhi,08:50,Kolkata,24h 50m,1 Stop,"5,805"
4714,25,1,Air India,07:00,New Delhi,08:50,Kolkata,25h 50m,1 Stop,"5,805"
4715,25,1,Air India,09:05,New Delhi,20:30,Kolkata,11h 25m,1 Stop,"5,820"
4716,25,1,Air India,09:05,New Delhi,12:25,Kolkata,27h 20m,1 Stop,"5,820"
4717,25,1,Air India,18:40,New Delhi,14:50,Kolkata,20h 10m,2 Stop(s),"5,850"
4718,25,1,Air India,11:00,New Delhi,14:50,Kolkata,27h 50m,2 Stop(s),"5,850"
4719,25,1,Go First,19:35,New Delhi,07:55,Kolkata,12h 20m,1 Stop,"5,947"
4720,25,1,Go First,11:10,New Delhi,15:50,Kolkata,4h 40m,1 Stop,"6,076"
4721,25,1,SpiceJet,14:55,New Delhi,14:20,Kolkata,23h 25m,1 Stop,"6,076"
4722,25,1,SpiceJet,13:10,New Delhi,14:20,Kolkata,25h 10m,1 Stop,"6,076"
4723,25,1,Air India,20:00,New Delhi,08:50,Kolkata,12h 50m,1 Stop,"6,120"
4724,25,1,SpiceJet,14:55,New Delhi,08:55,Kolkata,18h 00m,1 Stop,"6,182"
4725,25,1,SpiceJet,13:10,New Delhi,08:55,Kolkata,19h 45m,1 Stop,"6,182"
4726,25,1,Air Asia,06:20,New Delhi,12:00,Kolkata,5h 40m,1 Stop,"6,201"
4727,25,1,Go First,15:00,New Delhi,23:50,Kolkata,8h 50m,1 Stop,"6,442"
4728,25,1,Go First,22:30,New Delhi,07:30,Kolkata,9h 00m,1 Stop,"6,442"
4729,25,1,Go First,14:20,New Delhi,23:50,Kolkata,9h 30m,1 Stop,"6,442"
4730,25,1,Go First,21:00,New Delhi,07:30,Kolkata,10h 30m,1 Stop,"6,442"
4731,25,1,Go First,19:40,New Delhi,07:30,Kolkata,11h 50m,1 Stop,"6,442"
4732,25,1,Air India,19:00,New Delhi,08:50,Kolkata,13h 50m,1 Stop,"6,540"
4733,25,1,Vistara,21:40,New Delhi,09:45,Kolkata,12h 05m,1 Stop,"6,723"
4734,25,1,Vistara,20:40,New Delhi,09:45,Kolkata,13h 05m,1 Stop,"6,723"
4735,25,1,Air India,18:55,New Delhi,11:05,Kolkata,16h 10m,1 Stop,"6,733"
4736,25,1,SpiceJet,13:10,New Delhi,18:40,Kolkata,5h 30m,1 Stop,"6,812"
4737,25,1,Vistara,05:45,New Delhi,16:55,Kolkata,11h 10m,1 Stop,"6,823"
4738,25,1,Vistara,21:40,New Delhi,16:55,Kolkata,19h 15m,1 Stop,"6,823"
4739,25,1,Vistara,20:40,New Delhi,16:55,Kolkata,20h 15m,1 Stop,"6,823"
4740,25,1,Air India,08:40,New Delhi,23:15,Kolkata,38h 35m,2 Stop(s),"6,960"
4741,25,1,Vistara,19:50,New Delhi,09:45,Kolkata,13h 55m,1 Stop,"7,059"
4742,25,1,Vistara,16:55,New Delhi,09:45,Kolkata,16h 50m,1 Stop,"7,059"
4743,25,1,Vistara,15:30,New Delhi,09:45,Kolkata,18h 15m,1 Stop,"7,059"
4744,25,1,Vistara,12:50,New Delhi,09:45,Kolkata,20h 55m,1 Stop,"7,059"
4745,25,1,Vistara,11:40,New Delhi,09:45,Kolkata,22h 05m,1 Stop,"7,059"
4746,25,1,IndiGo,06:10,New Delhi,14:00,Agra,7h 50m,1 Stop,"8,370"
4747,25,1,IndiGo,04:15,New Delhi,14:00,Agra,9h 45m,1 Stop,"8,370"
4748,25,1,IndiGo,02:30,New Delhi,14:00,Agra,11h 30m,1 Stop,"8,370"
4749,25,1,Air India,16:15,New Delhi,19:00,Chennai,2h 45m,Non Stop,"2,343"
4750,25,1,Air India,06:05,New Delhi,08:55,Chennai,2h 50m,Non Stop,"2,343"
4751,25,1,IndiGo,07:25,New Delhi,10:10,Chennai,2h 45m,Non Stop,"2,637"
4752,25,1,IndiGo,08:35,New Delhi,11:25,Chennai,2h 50m,Non Stop,"2,637"
4753,25,1,IndiGo,20:30,New Delhi,23:20,Chennai,2h 50m,Non Stop,"2,637"
4754,25,1,IndiGo,23:05,New Delhi,01:55,Chennai,2h 50m,Non Stop,"2,637"
4755,25,1,IndiGo,12:45,New Delhi,15:40,Chennai,2h 55m,Non Stop,"2,637"
4756,25,1,IndiGo,17:30,New Delhi,20:25,Chennai,2h 55m,Non Stop,"2,637"
4757,25,1,IndiGo,18:45,New Delhi,21:45,Chennai,3h 00m,Non Stop,"2,637"
4758,25,1,Air India,09:50,New Delhi,12:40,Chennai,2h 50m,Non Stop,"2,658"
4759,25,1,Air India,20:40,New Delhi,23:35,Chennai,2h 55m,Non Stop,"2,658"
4760,25,1,Vistara,07:20,New Delhi,10:10,Chennai,2h 50m,Non Stop,"2,700"
4761,25,1,Vistara,13:30,New Delhi,16:20,Chennai,2h 50m,Non Stop,"2,700"
4762,25,1,Vistara,17:25,New Delhi,20:15,Chennai,2h 50m,Non Stop,"2,700"
4763,25,1,Vistara,19:55,New Delhi,22:45,Chennai,2h 50m,Non Stop,"2,700"
4764,25,1,IndiGo,16:20,New Delhi,19:10,Chennai,2h 50m,Non Stop,"2,823"
4765,25,1,IndiGo,02:15,New Delhi,07:40,Chennai,5h 25m,1 Stop,"2,831"
4766,25,1,IndiGo,19:30,New Delhi,00:25,Chennai,4h 55m,1 Stop,"3,626"
4767,25,1,IndiGo,09:40,New Delhi,15:05,Chennai,5h 25m,1 Stop,"3,626"
4768,25,1,IndiGo,13:00,New Delhi,18:50,Chennai,5h 50m,1 Stop,"3,626"
4769,25,1,IndiGo,11:00,New Delhi,17:40,Chennai,6h 40m,1 Stop,"3,626"
4770,25,1,IndiGo,17:45,New Delhi,00:25,Chennai,6h 40m,1 Stop,"3,626"
4771,25,1,IndiGo,13:00,New Delhi,20:05,Chennai,7h 05m,1 Stop,"3,626"
4772,25,1,IndiGo,07:55,New Delhi,15:05,Chennai,7h 10m,1 Stop,"3,626"
4773,25,1,IndiGo,11:00,New Delhi,18:50,Chennai,7h 50m,1 Stop,"3,626"
4774,25,1,IndiGo,09:40,New Delhi,17:40,Chennai,8h 00m,1 Stop,"3,626"
4775,25,1,Go First,15:00,New Delhi,22:20,Chennai,7h 20m,1 Stop,"3,832"
4776,25,1,Go First,14:20,New Delhi,22:20,Chennai,8h 00m,1 Stop,"3,832"
4777,25,1,Go First,22:30,New Delhi,07:40,Chennai,9h 10m,1 Stop,"3,832"
4778,25,1,Go First,21:00,New Delhi,07:40,Chennai,10h 40m,1 Stop,"3,832"
4779,25,1,Go First,10:30,New Delhi,22:20,Chennai,11h 50m,1 Stop,"3,832"
4780,25,1,Go First,19:40,New Delhi,07:40,Chennai,12h 00m,1 Stop,"3,832"
4781,25,1,Go First,18:05,New Delhi,07:40,Chennai,13h 35m,1 Stop,"3,832"
4782,25,1,Go First,08:00,New Delhi,22:20,Chennai,14h 20m,1 Stop,"3,832"
4783,25,1,Go First,07:00,New Delhi,22:20,Chennai,15h 20m,1 Stop,"3,832"
4784,25,1,Air India,17:15,New Delhi,08:00,Chennai,14h 45m,1 Stop,"3,936"
4785,25,1,Air India,09:45,New Delhi,08:00,Chennai,22h 15m,1 Stop,"3,936"
4786,25,1,Air India,08:10,New Delhi,08:00,Chennai,23h 50m,1 Stop,"3,936"
4787,25,1,SpiceJet,18:50,New Delhi,20:20,Chennai,25h 30m,1 Stop,"3,968"
4788,25,1,Air India,17:50,New Delhi,07:20,Chennai,13h 30m,2 Stop(s),"3,988"
4789,25,1,Air India,15:05,New Delhi,07:20,Chennai,16h 15m,2 Stop(s),"3,988"
4790,25,1,Air India,10:40,New Delhi,07:20,Chennai,20h 40m,1 Stop,"3,988"
4791,25,1,Air India,09:00,New Delhi,07:20,Chennai,22h 20m,1 Stop,"3,988"
4792,25,1,Air India,08:00,New Delhi,07:20,Chennai,23h 20m,1 Stop,"3,988"
4793,25,1,Air India,07:00,New Delhi,07:20,Chennai,24h 20m,1 Stop,"3,988"
4794,25,1,SpiceJet,07:20,New Delhi,20:20,Chennai,13h 00m,1 Stop,"4,009"
4795,25,1,SpiceJet,07:20,New Delhi,09:25,Chennai,26h 05m,1 Stop,"4,009"
4796,25,1,IndiGo,21:20,New Delhi,02:25,Chennai,5h 05m,1 Stop,"4,028"
4797,25,1,Vistara,05:45,New Delhi,11:50,Chennai,6h 05m,1 Stop,"4,042"
4798,25,1,Vistara,20:40,New Delhi,09:05,Chennai,12h 25m,1 Stop,"4,042"
4799,25,1,IndiGo,13:40,New Delhi,19:25,Chennai,5h 45m,1 Stop,"4,155"
4800,25,1,Air India,17:50,New Delhi,10:55,Chennai,17h 05m,2 Stop(s),"4,251"
4801,25,1,Air India,15:05,New Delhi,10:55,Chennai,19h 50m,2 Stop(s),"4,251"
4802,25,1,Air India,10:40,New Delhi,10:55,Chennai,24h 15m,1 Stop,"4,251"
4803,25,1,Air India,09:00,New Delhi,10:55,Chennai,25h 55m,1 Stop,"4,251"
4804,25,1,Air India,08:00,New Delhi,10:55,Chennai,26h 55m,1 Stop,"4,251"
4805,25,1,Air India,07:00,New Delhi,10:55,Chennai,27h 55m,1 Stop,"4,251"
4806,25,1,IndiGo,23:05,New Delhi,05:55,Chennai,6h 50m,1 Stop,"4,289"
4807,25,1,Air India,20:00,New Delhi,07:20,Chennai,11h 20m,1 Stop,"4,303"
4808,25,1,Air India,17:50,New Delhi,07:20,Chennai,13h 30m,1 Stop,"4,303"
4809,25,1,Air India,21:25,New Delhi,08:00,Chennai,10h 35m,1 Stop,"4,356"
4810,25,1,Vistara,16:55,New Delhi,23:05,Chennai,6h 10m,1 Stop,"4,378"
4811,25,1,Vistara,12:50,New Delhi,19:55,Chennai,7h 05m,1 Stop,"4,378"
4812,25,1,Vistara,15:30,New Delhi,23:05,Chennai,7h 35m,1 Stop,"4,378"
4813,25,1,Vistara,11:40,New Delhi,19:55,Chennai,8h 15m,1 Stop,"4,378"
4814,25,1,Vistara,10:20,New Delhi,19:55,Chennai,9h 35m,1 Stop,"4,378"
4815,25,1,Vistara,12:50,New Delhi,23:05,Chennai,10h 15m,1 Stop,"4,378"
4816,25,1,Vistara,09:30,New Delhi,19:55,Chennai,10h 25m,1 Stop,"4,378"
4817,25,1,Vistara,11:40,New Delhi,23:05,Chennai,11h 25m,1 Stop,"4,378"
4818,25,1,Vistara,10:20,New Delhi,23:05,Chennai,12h 45m,1 Stop,"4,378"
4819,25,1,Vistara,19:50,New Delhi,09:05,Chennai,13h 15m,1 Stop,"4,378"
4820,25,1,Vistara,09:30,New Delhi,23:05,Chennai,13h 35m,1 Stop,"4,378"
4821,25,1,Air India,20:00,New Delhi,10:55,Chennai,14h 55m,1 Stop,"4,566"
4822,25,1,Air India,17:50,New Delhi,10:55,Chennai,17h 05m,1 Stop,"4,566"
4823,25,1,Air India,06:10,New Delhi,12:50,Chennai,6h 40m,1 Stop,"4,682"
4824,25,1,Vistara,17:45,New Delhi,23:05,Chennai,5h 20m,1 Stop,"4,693"
4825,25,1,Vistara,08:50,New Delhi,19:55,Chennai,11h 05m,1 Stop,"4,693"
4826,25,1,Vistara,07:30,New Delhi,19:55,Chennai,12h 25m,1 Stop,"4,693"
4827,25,1,Air India,19:00,New Delhi,07:20,Chennai,12h 20m,1 Stop,"4,723"
4828,25,1,Go First,19:55,New Delhi,01:00,Chennai,5h 05m,1 Stop,"4,770"
4829,25,1,Go First,18:30,New Delhi,01:00,Chennai,6h 30m,1 Stop,"4,770"
4830,25,1,Go First,16:35,New Delhi,01:00,Chennai,8h 25m,1 Stop,"4,770"
4831,25,1,Go First,19:55,New Delhi,01:10,Chennai,5h 15m,1 Stop,"4,894"
4832,25,1,Go First,16:40,New Delhi,01:10,Chennai,8h 30m,1 Stop,"4,894"
4833,25,1,IndiGo,14:00,New Delhi,19:20,Chennai,5h 20m,1 Stop,"4,921"
4834,25,1,SpiceJet,18:50,New Delhi,09:25,Chennai,14h 35m,1 Stop,"4,973"
4835,25,1,Air India,19:00,New Delhi,10:55,Chennai,15h 55m,1 Stop,"4,986"
4836,25,1,Go First,07:20,New Delhi,17:10,Chennai,9h 50m,1 Stop,"5,124"
4837,25,1,IndiGo,02:30,New Delhi,08:20,Chennai,5h 50m,1 Stop,"5,220"
4838,25,1,IndiGo,06:10,New Delhi,12:00,Chennai,5h 50m,1 Stop,"5,220"
4839,25,1,IndiGo,04:15,New Delhi,10:25,Chennai,6h 10m,1 Stop,"5,220"
4840,25,1,IndiGo,08:20,New Delhi,15:55,Chennai,7h 35m,1 Stop,"5,220"
4841,25,1,IndiGo,04:15,New Delhi,12:00,Chennai,7h 45m,1 Stop,"5,220"
4842,25,1,IndiGo,02:30,New Delhi,10:25,Chennai,7h 55m,1 Stop,"5,220"
4843,25,1,IndiGo,18:20,New Delhi,23:45,Chennai,5h 25m,1 Stop,"5,226"
4844,25,1,IndiGo,05:10,New Delhi,10:05,Chennai,4h 55m,1 Stop,"5,236"
4845,25,1,Air Asia,08:00,New Delhi,13:45,Chennai,5h 45m,1 Stop,"5,271"
4846,25,1,Air Asia,09:35,New Delhi,16:30,Chennai,6h 55m,1 Stop,"5,271"
4847,25,1,Air Asia,09:35,New Delhi,17:25,Chennai,7h 50m,1 Stop,"5,271"
4848,25,1,Air Asia,08:00,New Delhi,16:30,Chennai,8h 30m,1 Stop,"5,271"
4849,25,1,Air Asia,08:00,New Delhi,17:25,Chennai,9h 25m,1 Stop,"5,271"
4850,25,1,Air Asia,21:25,New Delhi,08:30,Chennai,11h 05m,1 Stop,"5,271"
4851,25,1,Air India,11:55,New Delhi,07:20,Chennai,19h 25m,2 Stop(s),"5,276"
4852,25,1,IndiGo,07:25,New Delhi,12:25,Chennai,5h 00m,1 Stop,"5,594"
4853,25,1,IndiGo,06:05,New Delhi,12:25,Chennai,6h 20m,1 Stop,"5,594"
4854,25,1,Air India,08:40,New Delhi,07:20,Chennai,22h 40m,2 Stop(s),"5,673"
4855,25,1,Air India,06:50,New Delhi,17:05,Chennai,10h 15m,1 Stop,"5,785"
4856,25,1,IndiGo,09:15,New Delhi,15:55,Chennai,6h 40m,1 Stop,"5,852"
4857,25,1,IndiGo,12:00,New Delhi,19:15,Chennai,7h 15m,1 Stop,"5,852"
4858,25,1,IndiGo,09:15,New Delhi,17:00,Chennai,7h 45m,1 Stop,"5,852"
4859,25,1,Air Asia,09:25,New Delhi,15:05,Chennai,5h 40m,1 Stop,"5,928"
4860,25,1,Air India,08:40,New Delhi,10:55,Chennai,26h 15m,2 Stop(s),"5,935"
4861,25,1,Air India,05:55,New Delhi,07:20,Chennai,25h 25m,2 Stop(s),"5,988"
4862,25,1,IndiGo,15:00,New Delhi,20:00,Chennai,5h 00m,1 Stop,"6,030"
4863,25,1,IndiGo,13:00,New Delhi,20:00,Chennai,7h 00m,1 Stop,"6,030"
4864,25,1,Vistara,10:00,New Delhi,19:55,Chennai,9h 55m,2 Stop(s),"6,168"
4865,25,1,Vistara,07:30,New Delhi,19:55,Chennai,12h 25m,2 Stop(s),"6,168"
4866,25,1,Vistara,10:00,New Delhi,23:05,Chennai,13h 05m,2 Stop(s),"6,168"
4867,25,1,Vistara,17:40,New Delhi,09:05,Chennai,15h 25m,2 Stop(s),"6,168"
4868,25,1,Vistara,07:30,New Delhi,23:05,Chennai,15h 35m,2 Stop(s),"6,168"
4869,25,1,Vistara,14:45,New Delhi,09:05,Chennai,18h 20m,2 Stop(s),"6,168"
4870,25,1,Air India,05:55,New Delhi,10:55,Chennai,29h 00m,2 Stop(s),"6,250"
4871,25,1,Air India,20:15,New Delhi,17:05,Chennai,20h 50m,1 Stop,"6,454"
4872,25,1,Air India,16:55,New Delhi,17:05,Chennai,24h 10m,1 Stop,"6,454"
4873,25,1,Air Asia,04:45,New Delhi,16:05,Chennai,11h 20m,1 Stop,"6,482"
4874,25,1,SpiceJet,18:55,New Delhi,01:00,Goa,6h 05m,1 Stop,"3,100"
4875,25,1,SpiceJet,07:20,New Delhi,17:05,Goa,9h 45m,1 Stop,"3,100"
4876,25,1,SpiceJet,07:20,New Delhi,01:00,Goa,17h 40m,1 Stop,"3,100"
4877,25,1,SpiceJet,07:20,New Delhi,12:50,Goa,5h 30m,1 Stop,"3,631"
4878,25,1,Air India,15:05,New Delhi,22:25,Goa,7h 20m,2 Stop(s),"3,988"
4879,25,1,Air India,10:40,New Delhi,22:25,Goa,11h 45m,1 Stop,"3,988"
4880,25,1,Air India,09:00,New Delhi,22:25,Goa,13h 25m,1 Stop,"3,988"
4881,25,1,Air India,08:00,New Delhi,22:25,Goa,14h 25m,1 Stop,"3,988"
4882,25,1,Air India,07:00,New Delhi,22:25,Goa,15h 25m,1 Stop,"3,988"
4883,25,1,Air Asia,20:00,New Delhi,00:35,Goa,4h 35m,1 Stop,"4,018"
4884,25,1,Air Asia,20:00,New Delhi,03:35,Goa,7h 35m,1 Stop,"4,018"
4885,25,1,Air Asia,20:00,New Delhi,05:55,Goa,9h 55m,1 Stop,"4,018"
4886,25,1,Go First,15:00,New Delhi,23:25,Goa,8h 25m,1 Stop,"4,116"
4887,25,1,Go First,14:20,New Delhi,23:25,Goa,9h 05m,1 Stop,"4,116"
4888,25,1,IndiGo,17:45,New Delhi,23:35,Goa,5h 50m,1 Stop,"4,143"
4889,25,1,Air India,15:05,New Delhi,20:30,Goa,5h 25m,2 Stop(s),"4,209"
4890,25,1,Air India,10:40,New Delhi,20:30,Goa,9h 50m,1 Stop,"4,209"
4891,25,1,Air India,09:00,New Delhi,20:30,Goa,11h 30m,1 Stop,"4,209"
4892,25,1,Air India,08:00,New Delhi,20:30,Goa,12h 30m,1 Stop,"4,209"
4893,25,1,Air India,07:00,New Delhi,20:30,Goa,13h 30m,1 Stop,"4,209"
4894,25,1,IndiGo,09:30,New Delhi,15:15,Goa,5h 45m,1 Stop,"4,238"
4895,25,1,IndiGo,08:45,New Delhi,15:15,Goa,6h 30m,1 Stop,"4,238"
4896,25,1,Air India,09:00,New Delhi,14:45,Goa,5h 45m,1 Stop,"4,303"
4897,25,1,Air India,08:00,New Delhi,14:45,Goa,6h 45m,1 Stop,"4,303"
4898,25,1,Air India,07:00,New Delhi,14:45,Goa,7h 45m,1 Stop,"4,303"
4899,25,1,Air India,17:50,New Delhi,06:50,Goa,13h 00m,1 Stop,"4,303"
4900,25,1,Air India,17:50,New Delhi,06:50,Goa,13h 00m,2 Stop(s),"4,303"
4901,25,1,Air India,15:05,New Delhi,06:50,Goa,15h 45m,2 Stop(s),"4,303"
4902,25,1,Air India,10:40,New Delhi,06:50,Goa,20h 10m,1 Stop,"4,303"
4903,25,1,Go First,07:00,New Delhi,12:45,Goa,5h 45m,1 Stop,"4,360"
4904,25,1,Go First,10:30,New Delhi,16:30,Goa,6h 00m,1 Stop,"4,360"
4905,25,1,Go First,10:30,New Delhi,17:45,Goa,7h 15m,1 Stop,"4,360"
4906,25,1,Go First,22:30,New Delhi,06:10,Goa,7h 40m,1 Stop,"4,360"
4907,25,1,Go First,08:00,New Delhi,16:30,Goa,8h 30m,1 Stop,"4,360"
4908,25,1,Go First,21:00,New Delhi,06:10,Goa,9h 10m,1 Stop,"4,360"
4909,25,1,Go First,07:00,New Delhi,16:30,Goa,9h 30m,1 Stop,"4,360"
4910,25,1,Go First,08:00,New Delhi,17:45,Goa,9h 45m,1 Stop,"4,360"
4911,25,1,Go First,19:40,New Delhi,06:10,Goa,10h 30m,1 Stop,"4,360"
4912,25,1,Go First,02:00,New Delhi,12:45,Goa,10h 45m,1 Stop,"4,360"
4913,25,1,Go First,07:00,New Delhi,17:45,Goa,10h 45m,1 Stop,"4,360"
4914,25,1,IndiGo,12:00,New Delhi,18:00,Goa,6h 00m,1 Stop,"4,396"
4915,25,1,IndiGo,10:45,New Delhi,18:00,Goa,7h 15m,1 Stop,"4,396"
4916,25,1,IndiGo,00:05,New Delhi,02:35,Goa,2h 30m,Non Stop,"4,500"
4917,25,1,Go First,20:35,New Delhi,23:10,Goa,2h 35m,Non Stop,"4,500"
4918,25,1,IndiGo,21:45,New Delhi,00:20,Goa,2h 35m,Non Stop,"4,500"
4919,25,1,SpiceJet,19:30,New Delhi,22:00,Goa,2h 30m,Non Stop,"4,502"
4920,25,1,SpiceJet,16:20,New Delhi,19:00,Goa,2h 40m,Non Stop,"4,502"
4921,25,1,IndiGo,18:30,New Delhi,22:55,Goa,4h 25m,1 Stop,"4,552"
4922,25,1,IndiGo,21:50,New Delhi,02:55,Goa,5h 05m,1 Stop,"4,552"
4923,25,1,IndiGo,20:10,New Delhi,01:35,Goa,5h 25m,1 Stop,"4,552"
4924,25,1,IndiGo,15:30,New Delhi,21:15,Goa,5h 45m,1 Stop,"4,552"
4925,25,1,IndiGo,19:50,New Delhi,02:00,Goa,6h 10m,1 Stop,"4,552"
4926,25,1,IndiGo,12:05,New Delhi,18:25,Goa,6h 20m,1 Stop,"4,552"
4927,25,1,IndiGo,18:35,New Delhi,01:15,Goa,6h 40m,1 Stop,"4,552"
4928,25,1,IndiGo,12:45,New Delhi,19:40,Goa,6h 55m,1 Stop,"4,552"
4929,25,1,IndiGo,08:10,New Delhi,15:15,Goa,7h 05m,1 Stop,"4,552"
4930,25,1,Air India,20:00,New Delhi,06:50,Goa,10h 50m,1 Stop,"4,618"
4931,25,1,IndiGo,15:50,New Delhi,18:20,Goa,2h 30m,Non Stop,"4,800"
4932,25,1,IndiGo,18:55,New Delhi,21:30,Goa,2h 35m,Non Stop,"4,800"
4933,25,1,SpiceJet,12:00,New Delhi,14:25,Goa,2h 25m,Non Stop,"4,816"
4934,25,1,Vistara,05:45,New Delhi,12:45,Goa,7h 00m,1 Stop,"4,823"
4935,25,1,Vistara,21:40,New Delhi,23:45,Goa,26h 05m,1 Stop,"4,823"
4936,25,1,Vistara,20:40,New Delhi,23:45,Goa,27h 05m,1 Stop,"4,823"
4937,25,1,IndiGo,08:20,New Delhi,14:55,Goa,6h 35m,1 Stop,"4,853"
4938,25,1,IndiGo,07:20,New Delhi,14:55,Goa,7h 35m,1 Stop,"4,853"
4939,25,1,Vistara,18:40,New Delhi,21:20,Goa,2h 40m,Non Stop,"4,923"
4940,25,1,Go First,10:45,New Delhi,13:30,Goa,2h 45m,Non Stop,"4,930"
4941,25,1,Air Asia,05:20,New Delhi,07:50,Goa,2h 30m,Non Stop,"4,945"
4942,25,1,Air Asia,20:00,New Delhi,22:35,Goa,2h 35m,Non Stop,"4,945"
4943,25,1,SpiceJet,20:10,New Delhi,07:50,Goa,11h 40m,1 Stop,"4,996"
4944,25,1,Air India,19:00,New Delhi,06:50,Goa,11h 50m,1 Stop,"5,038"
4945,25,1,Air Asia,12:10,New Delhi,14:55,Goa,2h 45m,Non Stop,"5,130"
4946,25,1,Air Asia,12:40,New Delhi,15:25,Goa,2h 45m,Non Stop,"5,130"
4947,25,1,Vistara,16:55,New Delhi,23:45,Goa,6h 50m,1 Stop,"5,159"
4948,25,1,Vistara,15:30,New Delhi,23:45,Goa,8h 15m,1 Stop,"5,159"
4949,25,1,Vistara,12:50,New Delhi,23:45,Goa,10h 55m,1 Stop,"5,159"
4950,25,1,Vistara,11:40,New Delhi,23:45,Goa,12h 05m,1 Stop,"5,159"
4951,25,1,Vistara,10:20,New Delhi,23:45,Goa,13h 25m,1 Stop,"5,159"
4952,25,1,Vistara,09:30,New Delhi,23:45,Goa,14h 15m,1 Stop,"5,159"
4953,25,1,IndiGo,11:00,New Delhi,17:25,Goa,6h 25m,1 Stop,"5,194"
4954,25,1,Air India,17:50,New Delhi,14:45,Goa,20h 55m,1 Stop,"5,248"
4955,25,1,Air India,17:50,New Delhi,14:45,Goa,20h 55m,2 Stop(s),"5,248"
4956,25,1,Air India,22:00,New Delhi,00:35,Goa,2h 35m,Non Stop,"5,256"
4957,25,1,IndiGo,23:15,New Delhi,06:25,Goa,7h 10m,1 Stop,"5,342"
4958,25,1,SpiceJet,18:55,New Delhi,12:50,Goa,17h 55m,1 Stop,"5,417"
4959,25,1,Go First,06:00,New Delhi,12:40,Goa,6h 40m,1 Stop,"5,443"
4960,25,1,Vistara,18:55,New Delhi,23:45,Goa,4h 50m,1 Stop,"5,474"
4961,25,1,Vistara,07:30,New Delhi,12:45,Goa,5h 15m,1 Stop,"5,474"
4962,25,1,Vistara,17:45,New Delhi,23:45,Goa,6h 00m,1 Stop,"5,474"
4963,25,1,Vistara,08:50,New Delhi,23:45,Goa,14h 55m,1 Stop,"5,474"
4964,25,1,IndiGo,20:00,New Delhi,03:00,Goa,7h 00m,1 Stop,"5,504"
4965,25,1,IndiGo,12:15,New Delhi,14:50,Goa,2h 35m,Non Stop,"5,535"
4966,25,1,Air India,20:00,New Delhi,14:45,Goa,18h 45m,1 Stop,"5,563"
4967,25,1,IndiGo,21:40,New Delhi,03:00,Goa,5h 20m,1 Stop,"5,588"
4968,25,1,IndiGo,22:15,New Delhi,05:55,Goa,7h 40m,1 Stop,"5,588"
4969,25,1,Air India,10:55,New Delhi,13:15,Goa,2h 20m,Non Stop,"5,676"
4970,25,1,Air India,19:00,New Delhi,14:45,Goa,19h 45m,1 Stop,"5,983"
4971,25,1,IndiGo,11:05,New Delhi,13:35,Goa,2h 30m,Non Stop,"6,008"
4972,25,1,IndiGo,09:55,New Delhi,12:30,Goa,2h 35m,Non Stop,"6,008"
4973,25,1,SpiceJet,18:10,New Delhi,12:35,Goa,18h 25m,1 Stop,"6,133"
4974,25,1,IndiGo,08:20,New Delhi,14:05,Goa,5h 45m,1 Stop,"6,249"
4975,25,1,IndiGo,07:20,New Delhi,14:05,Goa,6h 45m,1 Stop,"6,249"
4976,25,1,Air Asia,21:25,New Delhi,07:00,Goa,9h 35m,1 Stop,"6,267"
4977,25,1,Air Asia,20:45,New Delhi,07:00,Goa,10h 15m,1 Stop,"6,267"
4978,25,1,Air Asia,09:35,New Delhi,22:00,Goa,12h 25m,1 Stop,"6,267"
4979,25,1,Air Asia,18:35,New Delhi,07:00,Goa,12h 25m,1 Stop,"6,267"
4980,25,1,Air Asia,08:00,New Delhi,22:00,Goa,14h 00m,1 Stop,"6,267"
4981,25,1,IndiGo,13:00,New Delhi,19:05,Goa,6h 05m,1 Stop,"6,380"
4982,25,1,IndiGo,07:15,New Delhi,12:35,Goa,5h 20m,1 Stop,"6,601"
4983,25,1,IndiGo,06:30,New Delhi,12:35,Goa,6h 05m,1 Stop,"6,601"
4984,25,1,IndiGo,09:15,New Delhi,14:55,Goa,5h 40m,1 Stop,"6,632"
4985,25,1,Air India,09:45,New Delhi,17:00,Goa,7h 15m,2 Stop(s),"6,771"
4986,25,1,Air India,08:10,New Delhi,17:00,Goa,8h 50m,2 Stop(s),"6,771"
