comments,rating
Horrible,1
Useless product,1
Useless product,1
Worst experience ever!,1
Absolute rubbish!,1
Useless product,1
Very poor,1
Terrible product,1
Hated it!,1
Absolute rubbish!,1
Did not meet expectations,1
Very poor,1
Don't waste your money,1
Terrible product,1
Worthless,1
Worthless,1
Very poor,1
Utterly Disappointed,1
Don't waste your money,1
Very poor,1
Hated it!,1
Useless product,1
Not recommended at all,1
Worthless,1
Worst experience ever!,1
Utterly Disappointed,1
Waste of money!,1
Utterly Disappointed,1
Worthless,1
Don't waste your money,1
Useless product,1
Useless product,1
Unsatisfactory,1
Worst experience ever!,1
Useless product,1
Very poor,1
Worst experience ever!,1
Waste of money!,1
Absolute rubbish!,1
Worthless,1
Did not meet expectations,1
Worst experience ever!,1
Unsatisfactory,1
Very poor,1
Unsatisfactory,1
Don't waste your money,1
Don't waste your money,1
Horrible,1
Horrible,1
Worthless,1
Waste of money!,1
Absolute rubbish!,1
Worst experience ever!,1
Not recommended at all,1
Did not meet expectations,1
Terrible product,1
Utterly Disappointed,1
Useless product,1
Don't waste your money,1
Did not meet expectations,1
Useless product,1
Useless product,1
Utterly Disappointed,1
Pathetic camera | Poor display | Low spkr sound & brightness,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Absolute rubbish!,1
Absolute rubbish!,1
Utterly Disappointed,1
Useless product,1
Very poor,1
Waste of money!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Absolute rubbish!,1
Not recommended at all,1
Hated it!,1
Hated it!,1
Terrible product,1
Don't waste your money,1
Worthless,1
Did not meet expectations,1
Absolute rubbish!,1
Useless product,1
Worst experience ever!,1
Terrible product,1
Absolute rubbish!,1
Horrible,1
Waste of money!,1
Waste of money!,1
Worthless,1
Horrible,1
Unsatisfactory,1
Utterly Disappointed,1
Not recommended at all,1
Not recommended at all,1
Absolute rubbish!,1
Don't waste your money,1
Worthless,1
Horrible,1
Waste of money!,1
Not recommended at all,1
Worst experience ever!,1
Not recommended at all,1
Useless product,1
Waste of money!,1
Horrible,1
Horrible,1
Utterly Disappointed,1
Not recommended at all,1
Unsatisfactory,1
Unsatisfactory,1
Did not meet expectations,1
Useless product,1
Very poor,1
Unsatisfactory,1
Did not meet expectations,1
Very poor,1
Horrible,1
Terrible product,1
Don't waste your money,1
Utterly Disappointed,1
Did not meet expectations,1
Useless product,1
Did not meet expectations,1
Did not meet expectations,1
Very poor,1
Absolute rubbish!,1
Waste of money!,1
Very poor,1
Not recommended at all,1
Did not meet expectations,1
Very poor,1
Horrible,1
Terrible product,1
Useless product,1
Useless product,1
Waste of money!,1
Terrible product,1
Absolute rubbish!,1
Unsatisfactory,1
Hated it!,1
Hated it!,1
Useless product,1
Terrible product,1
Utterly Disappointed,1
Waste of money!,1
Worst experience ever!,1
Very poor,1
Don't waste your money,1
Don't waste your money,1
Hated it!,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Utterly Disappointed,1
Useless product,1
Useless product,1
Hated it!,1
Don't waste your money,1
Waste of money!,1
Hated it!,1
Very poor,1
Unsatisfactory,1
Waste of money!,1
Worst experience ever!,1
Utterly Disappointed,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Worthless,1
Waste of money!,1
Unsatisfactory,1
Worst experience ever!,1
Worthless,1
Absolute rubbish!,1
Horrible,1
Useless product,1
Don't waste your money,1
Unsatisfactory,1
Unsatisfactory,1
Very poor,1
Did not meet expectations,1
Useless product,1
Absolute rubbish!,1
Worthless,1
Horrible,1
Horrible,1
Not recommended at all,1
Worst experience ever!,1
Utterly Disappointed,1
Hated it!,1
Hated it!,1
Terrible product,1
Unsatisfactory,1
Absolute rubbish!,1
Worst experience ever!,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Worthless,1
Not recommended at all,1
Very poor,1
Don't waste your money,1
Unsatisfactory,1
Very poor,1
Utterly Disappointed,1
Horrible,1
Worthless,1
Not recommended at all,1
Worst experience ever!,1
Absolute rubbish!,1
Waste of money!,1
Waste of money!,1
Not recommended at all,1
Utterly Disappointed,1
Don't waste your money,1
Waste of money!,1
Utterly Disappointed,1
Absolute rubbish!,1
Useless product,1
Utterly Disappointed,1
Worst experience ever!,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Unsatisfactory,1
Not recommended at all,1
Don't waste your money,1
Absolute rubbish!,1
Terrible product,1
Terrible product,1
Horrible,1
Useless product,1
Useless product,1
Very poor,1
Worthless,1
Waste of money!,1
Don't waste your money,1
Utterly Disappointed,1
Waste of money!,1
Unsatisfactory,1
Horrible,1
Hated it!,1
Worst experience ever!,1
Absolute rubbish!,1
Unsatisfactory,1
Utterly Disappointed,1
Unsatisfactory,1
Horrible,1
Terrible product,1
Did not meet expectations,1
Waste of money!,1
Hated it!,1
Did not meet expectations,1
Useless product,1
Horrible,1
Did not meet expectations,1
Not recommended at all,1
Worst experience ever!,1
Don't waste your money,1
Useless product,1
Absolute rubbish!,1
Worst experience ever!,1
Worst experience ever!,1
Worst experience ever!,1
Terrible product,1
Waste of money!,1
Hated it!,1
Worst experience ever!,1
Absolute rubbish!,1
Terrible product,1
Did not meet expectations,1
Unsatisfactory,1
Unsatisfactory,1
Useless product,1
Useless product,1
Horrible,1
Hated it!,1
Utterly Disappointed,1
Not recommended at all,1
Waste of money!,1
Very poor,1
Not recommended at all,1
Did not meet expectations,1
Very poor,1
Horrible,1
Terrible product,1
Useless product,1
Useless product,1
Waste of money!,1
Terrible product,1
Absolute rubbish!,1
Unsatisfactory,1
Hated it!,1
Hated it!,1
Useless product,1
Terrible product,1
Utterly Disappointed,1
Waste of money!,1
Worst experience ever!,1
Very poor,1
Don't waste your money,1
Don't waste your money,1
Hated it!,1
Waste of money!,1
Horrible,1
Absolute rubbish!,1
Utterly Disappointed,1
Useless product,1
Useless product,1
Hated it!,1
Don't waste your money,1
Waste of money!,1
Hated it!,1
Very poor,1
Unsatisfactory,1
Waste of money!,1
Worst experience ever!,1
Utterly Disappointed,1
Utterly Disappointed,1
Horrible,1
Did not meet expectations,1
Worthless,1
Waste of money!,1
Unsatisfactory,1
Worst experience ever!,1
Worthless,1
Absolute rubbish!,1
Horrible,1
Useless product,1
Don't waste your money,1
Unsatisfactory,1
Worst experience ever!,1
Unsatisfactory,1
Very poor,1
Did not meet expectations,1
Useless product,1
Absolute rubbish!,1
Worthless,1
Horrible,1
Horrible,1
Not recommended at all,1
Worst experience ever!,1
Utterly Disappointed,1
Hated it!,1
Hated it!,1
Terrible product,1
Unsatisfactory,1
Absolute rubbish!,1
Worst experience ever!,1
Waste of money!,1
Not recommended at all,1
Not recommended at all,1
Worthless,1
Not recommended at all,1
Unsatisfactory,1
Very poor,1
Utterly Disappointed,1
Horrible,1
Worthless,1
Not recommended at all,1
Worst experience ever!,1
Absolute rubbish!,1
Waste of money!,1
Waste of money!,1
Not recommended at all,1
Utterly Disappointed,1
Don't waste your money,1
Not recommended at all,1
Hated it!,1
Hated it!,1
Waste of money!,1
Very poor,1
Very poor,1
Not recommended at all,1
Worthless,1
Hated it!,1
Unsatisfactory,1
Utterly Disappointed,1
Hated it!,1
Did not meet expectations,1
Did not meet expectations,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Waste of money!,1
Utterly Disappointed,1
Waste of money!,1
Horrible,1
Hated it!,1
Utterly Disappointed,1
Did not meet expectations,1
Don't waste your money,1
Don't waste your money,1
Did not meet expectations,1
Utterly Disappointed,1
Useless product,1
Hated it!,1
Worthless,1
Terrible product,1
Worst experience ever!,1
Very poor,1
Worthless,1
Terrible product,1
Worst experience ever!,1
Terrible product,1
Waste of money!,1
Not recommended at all,1
Waste of money!,1
Absolute rubbish!,1
Hated it!,1
Did not meet expectations,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Horrible,1
Unsatisfactory,1
Not recommended at all,1
Hated it!,1
Utterly Disappointed,1
Don't waste your money,1
Horrible,1
Useless product,1
Unsatisfactory,1
Did not meet expectations,1
Very poor,1
Did not meet expectations,1
Don't waste your money,1
Terrible product,1
Not recommended at all,1
Worthless,1
Unsatisfactory,1
Terrible product,1
Did not meet expectations,1
Worst experience ever!,1
Terrible product,1
Absolute rubbish!,1
Very poor,1
Utterly Disappointed,1
Did not meet expectations,1
Waste of money!,1
Terrible product,1
Very poor,1
"Look for other options, worst product",1
Did not meet expectations,1
Did not meet expectations,1
Don't waste your money,1
Useless product,1
Not recommended at all,1
Did not meet expectations,1
Not recommended at all,1
Absolute rubbish!,1
Waste of money!,1
Worst experience ever!,1
Useless product,1
Very poor,1
Worst experience ever!,1
wast of money,1
Useless product,1
Worthless,1
Useless product,1
Horrible,1
Horrible,1
Worst experience ever!,1
Unsatisfactory,1
Don't waste your money,1
Not recommended at all,1
Horrible,1
Did not meet expectations,1
Not recommended at all,1
Unsatisfactory,1
Don't waste your money,1
Did not meet expectations,1
Waste of money!,1
Absolute rubbish!,1
Waste of money!,1
Waste of money!,1
Don't waste your money,1
Horrible,1
Worthless,1
Terrible product,1
Did not meet expectations,1
Don't waste your money,1
Utterly Disappointed,1
Hated it!,1
Don't waste your money,1
Did not meet expectations,1
Worst experience ever!,1
Don't waste your money,1
Did not meet expectations,1
Absolute rubbish!,1
Worst experience ever!,1
Absolute rubbish!,1
Not recommended at all,1
Don't waste your money,1
Worthless,1
Very poor,1
Very poor,1
Terrible product,1
Useless product,1
Useless product,1
Waste of money!,1
Unsatisfactory,1
Hated it!,1
Terrible product,1
Utterly Disappointed,1
Did not meet expectations,1
Terrible product,1
Terrible product,1
Horrible,1
Worthless,1
Worst experience ever!,1
Worthless,1
Very poor,1
Not recommended at all,1
Hated it!,1
Horrible,1
Very poor,1
Horrible,1
Horrible,1
Not recommended at all,1
Horrible,1
Utterly Disappointed,1
Absolute rubbish!,1
Terrible product,1
Don't waste your money,1
Unsatisfactory,1
Very poor,1
Don't waste your money,1
Don't waste your money,1
Unsatisfactory,1
Unsatisfactory,1
Not recommended at all,1
Unsatisfactory,1
Horrible,1
Worthless,1
Worthless,1
Horrible,1
Not recommended at all,1
Not recommended at all,1
Don't waste your money,1
Utterly Disappointed,1
Did not meet expectations,1
Hated it!,1
Absolute rubbish!,1
Worst experience ever!,1
Waste of money!,1
Terrible product,1
Worst experience ever!,1
Utterly Disappointed,1
Utterly Disappointed,1
Useless product,1
Absolute rubbish!,1
Very poor,1
Horrible,1
Did not meet expectations,1
Waste of money!,1
Utterly Disappointed,1
Horrible,1
Absolute rubbish!,1
Waste of money!,1
Did not meet expectations,1
Don't waste your money,1
Worst experience ever!,1
Useless product,1
Absolute rubbish!,1
Worthless,1
Useless product,1
Not recommended at all,1
Did not meet expectations,1
Unsatisfactory,1
Horrible,1
Absolute rubbish!,1
Utterly Disappointed,1
Worthless,1
Unsatisfactory,1
Worst experience ever!,1
Unsatisfactory,1
Hated it!,1
Horrible,1
Terrible product,1
Terrible product,1
Worst experience ever!,1
Not recommended at all,1
Unsatisfactory,1
Waste of money!,1
Did not meet expectations,1
Not recommended at all,1
Don't waste your money,1
Very poor,1
Worst experience ever!,1
Unsatisfactory,1
Hated it!,1
Worst experience ever!,1
Horrible,1
Terrible product,1
Don't waste your money,1
Unsatisfactory,1
Hated it!,1
Absolute rubbish!,1
Very poor,1
Useless product,1
Horrible,1
Utterly Disappointed,1
Not recommended at all,1
Don't waste your money,1
Very poor,1
Absolute rubbish!,1
Useless product,1
Not recommended at all,1
Not recommended at all,1
Worst experience ever!,1
Did not meet expectations,1
Terrible product,1
Worthless,1
Worst experience ever!,1
Terrible product,1
Terrible product,1
Worthless,1
Useless product,1
Not recommended at all,1
Useless product,1
Did not meet expectations,1
Worst experience ever!,1
Unsatisfactory,1
Unsatisfactory,1
Utterly Disappointed,1
Terrible product,1
Waste of money!,1
Not recommended at all,1
Hated it!,1
Worthless,1
Don't waste your money,1
Worthless,1
Hated it!,1
Absolute rubbish!,1
Utterly Disappointed,1
Useless product,1
Not recommended at all,1
Hated it!,1
Very poor,1
Terrible product,1
Horrible,1
Absolute rubbish!,1
Worst experience ever!,1
Did not meet expectations,1
Waste of money!,1
Did not meet expectations,1
Worst experience ever!,1
Useless product,1
Terrible product,1
Utterly Disappointed,1
Very poor,1
Worst experience ever!,1
Waste of money!,1
Horrible,1
Very poor,1
Hated it!,1
Worthless,1
Did not meet expectations,1
Waste of money!,1
Don't waste your money,1
Hated it!,1
Horrible,1
Waste of money!,1
Don't waste your money,1
Worthless,1
Worthless,1
Not recommended at all,1
Did not meet expectations,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Horrible,1
Useless product,1
Utterly Disappointed,1
Absolute rubbish!,1
Worthless,1
Don't waste your money,1
Useless product,1
Unsatisfactory,1
Very poor,1
Horrible,1
Hated it!,1
Horrible,1
Useless product,1
Useless product,1
Worst experience ever!,1
Absolute rubbish!,1
Useless product,1
Very poor,1
Terrible product,1
Hated it!,1
Absolute rubbish!,1
Did not meet expectations,1
Very poor,1
Don't waste your money,1
Terrible product,1
Worthless,1
Worthless,1
Very poor,1
Utterly Disappointed,1
Don't waste your money,1
Very poor,1
Hated it!,1
Useless product,1
Not recommended at all,1
Worthless,1
Worst experience ever!,1
Utterly Disappointed,1
Waste of money!,1
Utterly Disappointed,1
Worthless,1
Don't waste your money,1
Useless product,1
Useless product,1
Unsatisfactory,1
Worst experience ever!,1
Useless product,1
Very poor,1
Worst experience ever!,1
Waste of money!,1
Absolute rubbish!,1
Worthless,1
Did not meet expectations,1
Worst experience ever!,1
Unsatisfactory,1
Very poor,1
Unsatisfactory,1
Don't waste your money,1
Don't waste your money,1
Horrible,1
Horrible,1
Worthless,1
Waste of money!,1
Absolute rubbish!,1
Worst experience ever!,1
Not recommended at all,1
Did not meet expectations,1
Terrible product,1
Utterly Disappointed,1
Useless product,1
Don't waste your money,1
Did not meet expectations,1
Useless product,1
Useless product,1
Utterly Disappointed,1
Pathetic camera | Poor display | Low spkr sound & brightness,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Absolute rubbish!,1
Absolute rubbish!,1
Utterly Disappointed,1
Useless product,1
Very poor,1
Waste of money!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Absolute rubbish!,1
Not recommended at all,1
Hated it!,1
Hated it!,1
Terrible product,1
Don't waste your money,1
Worthless,1
Did not meet expectations,1
Absolute rubbish!,1
Useless product,1
Worst experience ever!,1
Terrible product,1
Absolute rubbish!,1
Horrible,1
Waste of money!,1
Waste of money!,1
Worthless,1
Horrible,1
Unsatisfactory,1
Utterly Disappointed,1
Not recommended at all,1
Not recommended at all,1
Absolute rubbish!,1
Don't waste your money,1
Worthless,1
Horrible,1
Waste of money!,1
Not recommended at all,1
Worst experience ever!,1
Not recommended at all,1
Useless product,1
Waste of money!,1
Horrible,1
Horrible,1
Utterly Disappointed,1
Not recommended at all,1
Unsatisfactory,1
Unsatisfactory,1
Did not meet expectations,1
Utterly Disappointed,1
Useless product,1
Very poor,1
Unsatisfactory,1
Worst experience ever!,1
Utterly Disappointed,1
Absolute rubbish!,1
Don't waste your money,1
Very poor,1
Not recommended at all,1
Worst experience ever!,1
Terrible product,1
Absolute rubbish!,1
Worst experience ever!,1
Absolute rubbish!,1
Not recommended,1
Useless product,1
Waste of money!,1
Waste of money!,1
Very poor,1
Terrible product,1
Hated it!,1
Utterly Disappointed,1
Utterly Disappointed,1
Unsatisfactory,1
Don't waste your money,1
Did not meet expectations,1
Don't waste your money,1
Very poor,1
Very poor,1
Don't waste your money,1
Hated it!,1
Did not meet expectations,1
Horrible,1
Terrible product,1
Unsatisfactory,1
Not recommended at all,1
Absolute rubbish!,1
Worst experience ever!,1
Not recommended at all,1
Utterly Disappointed,1
Utterly Disappointed,1
Waste of money!,1
Utterly Disappointed,1
Absolute rubbish!,1
Utterly Disappointed,1
Not recommended at all,1
Not recommended at all,1
Hated it!,1
Utterly Disappointed,1
Worthless,1
Terrible product,1
Not recommended at all,1
Worst experience ever!,1
Did not meet expectations,1
Worst experience ever!,1
Horrible,1
Did not meet expectations,1
Very poor,1
Unsatisfactory,1
Worthless,1
Absolute rubbish!,1
Useless product,1
Worthless,1
Hated it!,1
Unsatisfactory,1
Absolute rubbish!,1
Absolute rubbish!,1
Hated it!,1
Useless product,1
Utterly Disappointed,1
Terrible product,1
Not recommended at all,1
Horrible,1
Worst experience ever!,1
Not recommended at all,1
Hated it!,1
Not recommended at all,1
Absolute rubbish!,1
Utterly Disappointed,1
Don't waste your money,1
Absolute rubbish!,1
Hated it!,1
Did not meet expectations,1
Don't waste your money,1
Not recommended at all,1
Don't waste your money,1
Hated it!,1
Terrible product,1
Terrible product,1
Utterly Disappointed,1
Very poor Mobile is hang frequently,1
Useless product,1
Terrible product,1
Don't waste your money,1
Horrible,1
Worst experience ever!,1
Horrible,1
Very poor,1
Unsatisfactory,1
Utterly Disappointed,1
Waste of money!,1
Unsatisfactory,1
Worthless,1
Did not meet expectations,1
Worthless,1
Very poor,1
Waste of money!,1
Waste of money!,1
Utterly Disappointed,1
Hated it!,1
Terrible product,1
Not recommended at all,1
Utterly Disappointed,1
Did not meet expectations,1
Terrible product,1
Did not meet expectations,1
Unsatisfactory,1
Unsatisfactory,1
Hated it!,1
Don't waste your money,1
Absolute rubbish!,1
Utterly Disappointed,1
Don't waste your money,1
Horrible,1
Absolute rubbish!,1
Waste of money!,1
Did not meet expectations,1
Very poor,1
Waste of money!,1
Did not meet expectations,1
Useless product,1
Useless product,1
Horrible,1
Worst experience ever!,1
Useless product,1
Horrible,1
Utterly Disappointed,1
Worst experience ever!,1
Absolute rubbish!,1
Very poor,1
Utterly Disappointed,1
Utterly Disappointed,1
Worst experience ever!,1
Worst experience ever!,1
Waste of money!,1
Horrible,1
Worthless,1
Hated it!,1
Don't waste your money,1
Waste of money!,1
Terrible product,1
Utterly Disappointed,1
Worthless,1
Don't waste your money,1
Don't waste your money,1
Horrible,1
Absolute rubbish!,1
Not recommended at all,1
Terrible product,1
Useless product,1
Horrible,1
Useless product,1
Worthless,1
Don't waste your money,1
Waste of money!,1
Worst experience ever!,1
Hated it!,1
Don't waste your money,1
Not recommended at all,1
Unsatisfactory,1
Unsatisfactory,1
Terrible product,1
Useless product,1
Absolute rubbish!,1
Not recommended at all,1
Very poor,1
Horrible,1
Horrible,1
Did not meet expectations,1
Unsatisfactory,1
Did not meet expectations,1
Useless product,1
Hated it!,1
Waste of money!,1
Utterly Disappointed,1
Absolute rubbish!,1
Terrible product,1
Don't waste your money,1
Slower than 3GB Samsung Phone. Hangs within 1st month.,1
Waste of money!,1
Worthless,1
Useless product,1
Hated it!,1
Utterly Disappointed,1
worst product,1
Useless product,1
Worthless,1
Hated it!,1
Unsatisfactory,1
Horrible,1
Terrible product,1
Unsatisfactory,1
Hated it!,1
Absolute rubbish!,1
Terrible product,1
Terrible product,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Hated it!,1
Absolute rubbish!,1
Absolute rubbish!,1
Waste of money!,1
Useless product,1
Worst experience ever!,1
Worthless,1
Absolute rubbish!,1
Did not meet expectations,1
Terrible product,1
Hated it!,1
Utterly Disappointed,1
Hated it!,1
Worthless,1
Hated it!,1
Did not meet expectations,1
Useless product,1
Unsatisfactory,1
Don't waste your money,1
Don't waste your money,1
Terrible product,1
Utterly Disappointed,1
Worst experience ever!,1
Unsatisfactory,1
Worst experience ever!,1
Worst experience ever!,1
Utterly Disappointed,1
Worthless,1
Absolute rubbish!,1
Worthless,1
Terrible product,1
Waste of money!,1
Very poor,1
Don't waste your money,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Worthless,1
Worthless,1
Hated it!,1
Did not meet expectations,1
Utterly Disappointed,1
Terrible product,1
Hated it!,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Unsatisfactory,1
Utterly Disappointed,1
Worthless,1
Terrible product,1
Waste of money,1
Worst experience ever!,1
Waste of money!,1
Useless product,1
Waste of money!,1
Hated it!,1
Terrible product,1
Not recommended at all,1
Terrible product,1
Absolute rubbish!,1
Worst experience ever!,1
Don't waste your money,1
Unsatisfactory,1
Not recommended at all,1
Not recommended at all,1
Hated it!,1
Slightly disappointed,1
Hated it!,1
Did not meet expectations,1
Don't waste your money,1
Terrible product,1
Terrible product,1
Very poor,1
Waste of money!,1
Waste of money!,1
Utterly Disappointed,1
Not recommended at all,1
Waste of money!,1
Waste of money!,1
Waste of money!,1
Worst experience ever!,1
Unsatisfactory,1
Unsatisfactory,1
Horrible,1
Horrible,1
Not recommended at all,1
Waste of money!,1
Worthless,1
Did not meet expectations,1
Useless product,1
Hated it!,1
Terrible product,1
Useless product,1
Waste of money!,1
Did not meet expectations,1
Unsatisfactory,1
Don't waste your money,1
Useless product,1
Worst experience ever!,1
Worst experience ever!,1
Terrible product,1
Did not meet expectations,1
Waste of money!,1
Absolute rubbish!,1
Utterly Disappointed,1
Horrible,1
Horrible,1
Did not meet expectations,1
Absolute rubbish!,1
Useless product,1
Absolute rubbish!,1
Worst experience ever!,1
Hated it!,1
Utterly Disappointed,1
Very poor,1
Waste of money!,1
Very poor,1
Very poor,1
Utterly Disappointed,1
Useless product,1
Very poor,1
Hated it!,1
Absolute rubbish!,1
Hated it!,1
Unsatisfactory,1
Did not meet expectations,1
Waste of money!,1
Useless product,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Did not meet expectations,1
Worst experience ever!,1
Hated it!,1
Useless product,1
Don't waste your money,1
Horrible,1
Utterly Disappointed,1
Absolute rubbish!,1
Worst experience ever!,1
Terrible product,1
Worthless,1
Hated it!,1
Hated it!,1
Useless product,1
Worst experience ever!,1
Useless product,1
Very poor,1
Hated it!,1
Worthless,1
Waste of money!,1
Absolute rubbish!,1
Unsatisfactory,1
Utterly Disappointed,1
Unsatisfactory,1
Waste of money!,1
Unsatisfactory,1
Hated it!,1
Horrible,1
Worst experience ever!,1
Worst experience ever!,1
Did not meet expectations,1
Utterly Disappointed,1
Utterly Disappointed,1
Useless product,1
Absolute rubbish!,1
Absolute rubbish!,1
Useless product,1
Useless product,1
Hated it!,1
Did not meet expectations,1
Unsatisfactory,1
Absolute rubbish!,1
Unsatisfactory,1
Useless product,1
Hated it!,1
Horrible,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Hated it!,1
Very poor,1
Don't waste your money,1
Worthless,1
Very poor,1
Did not meet expectations,1
Don't waste your money,1
Utterly Disappointed,1
Horrible,1
Unsatisfactory,1
Absolute rubbish!,1
Hated it!,1
Horrible,1
Absolute rubbish!,1
Worthless,1
Unsatisfactory,1
Did not meet expectations,1
Absolute rubbish!,1
Unsatisfactory,1
Don't waste your money,1
Not recommended at all,1
Did not meet expectations,1
Don't waste your money,1
Not recommended at all,1
Don't waste your money,1
Unsatisfactory,1
Terrible product,1
Don't waste your money,1
Worthless,1
Utterly Disappointed,1
Worst experience ever!,1
Unsatisfactory,1
Absolute rubbish!,1
VERY BAD,1
Did not meet expectations,1
Useless product,1
Useless product,1
Don't waste your money,1
Horrible,1
Terrible product,1
Not recommended at all,1
Unsatisfactory,1
Waste of money!,1
Waste of money!,1
Hated it!,1
Horrible,1
Useless product,1
Waste of money!,1
Waste of money!,1
Terrible product,1
Utterly Disappointed,1
Very poor,1
Terrible product,1
Terrible product,1
Did not meet expectations,1
Did not meet expectations,1
Absolute rubbish!,1
Worst experience ever!,1
Absolute rubbish!,1
Not recommended at all,1
Worthless,1
Terrible product,1
Did not meet expectations,1
Not recommended at all,1
Did not meet expectations,1
Worthless,1
Utterly Disappointed,1
Worthless,1
Hated it!,1
Very poor,1
Worst experience ever!,1
Absolute rubbish!,1
Did not meet expectations,1
not good,1
Useless product,1
Horrible,1
Not recommended at all,1
Did not meet expectations,1
Useless product,1
Utterly Disappointed,1
Worst experience ever!,1
Worst experience ever!,1
Not recommended at all,1
Terrible product,1
Useless product,1
Hated it!,1
Did not meet expectations,1
Horrible,1
Terrible product,1
Waste of money!,1
Worthless,1
Very poor,1
Utterly Disappointed,1
Terrible product,1
Unsatisfactory,1
Unsatisfactory,1
Utterly Disappointed,1
Waste of money!,1
Utterly Disappointed,1
Absolute rubbish!,1
Useless product,1
Utterly Disappointed,1
Worst experience ever!,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Unsatisfactory,1
Not recommended at all,1
Don't waste your money,1
Absolute rubbish!,1
Useless product,1
Very poor,1
Worthless,1
Waste of money!,1
Don't waste your money,1
Utterly Disappointed,1
Waste of money!,1
Unsatisfactory,1
Horrible,1
Hated it!,1
Worst experience ever!,1
Absolute rubbish!,1
Unsatisfactory,1
Utterly Disappointed,1
Unsatisfactory,1
Horrible,1
Terrible product,1
Did not meet expectations,1
Waste of money!,1
Hated it!,1
Did not meet expectations,1
Useless product,1
Horrible,1
Did not meet expectations,1
Not recommended at all,1
Worst experience ever!,1
Don't waste your money,1
Useless product,1
Absolute rubbish!,1
Worst experience ever!,1
Worst experience ever!,1
Worst experience ever!,1
Terrible product,1
Waste of money!,1
Hated it!,1
Worst experience ever!,1
Absolute rubbish!,1
Terrible product,1
Did not meet expectations,1
Unsatisfactory,1
Useless product,1
Useless product,1
Horrible,1
Hated it!,1
Utterly Disappointed,1
Not recommended at all,1
Useless product,1
Absolute rubbish!,1
Very poor,1
Not recommended at all,1
Utterly Disappointed,1
Not recommended at all,1
Waste of money!,1
Useless product,1
Useless product,1
Terrible product,1
Waste of money!,1
Hated it!,1
Not recommended at all,1
Useless product,1
Absolute rubbish!,1
Utterly Disappointed,1
Worthless,1
Not recommended at all,1
Don't waste your money,1
Horrible,1
Worthless,1
Terrible product,1
Don't waste your money,1
Horrible,1
Waste of money!,1
Waste of money!,1
Worthless,1
Don't waste your money,1
Absolute rubbish!,1
Not recommended at all,1
Hated it!,1
Horrible,1
Don't waste your money,1
Hated it!,1
Don't waste your money,1
Did not meet expectations,1
Waste of money!,1
Not recommended at all,1
Did not meet expectations,1
Terrible product,1
Unsatisfactory,1
Worthless,1
Useless product,1
Absolute rubbish!,1
Not recommended at all,1
Terrible product,1
Useless product,1
Hated it!,1
Unsatisfactory,1
Not recommended at all,1
Waste of money!,1
Waste of money!,1
Worthless,1
Very poor,1
Not recommended at all,1
Worthless,1
Hated it!,1
Useless product,1
Very poor,1
Waste of money!,1
Unsatisfactory,1
Useless product,1
Did not meet expectations,1
Absolute rubbish!,1
Waste of money!,1
Worthless,1
Utterly Disappointed,1
Did not meet expectations,1
Worthless,1
Did not meet expectations,1
Terrible product,1
Absolute rubbish!,1
Useless product,1
Not recommended at all,1
Terrible product,1
Absolute rubbish!,1
Don't waste your money,1
Horrible,1
Absolute rubbish!,1
Worthless,1
Horrible,1
Waste of money!,1
Very poor,1
Worthless,1
Worst experience ever!,1
Not recommended at all,1
Useless product,1
Worthless,1
Don't waste your money,1
Unsatisfactory,1
Don't waste your money,1
Useless product,1
Worst experience ever!,1
Did not meet expectations,1
Waste of money!,1
Waste of money!,1
Very poor,1
Worst experience ever!,1
Horrible,1
Waste of money!,1
Terrible product,1
Not recommended at all,1
Not recommended at all,1
Utterly Disappointed,1
Waste of money!,1
Worthless,1
Very poor,1
Waste of money!,1
Don't waste your money,1
Worthless,1
Hated it!,1
Waste of money!,1
Don't waste your money,1
Did not meet expectations,1
Utterly Disappointed,1
Worst experience ever!,1
Worst experience ever!,1
Horrible,1
Worthless,1
Worthless,1
Unsatisfactory,1
Horrible,1
Very poor,1
Not recommended at all,1
Don't waste your money,1
Worst experience ever!,1
Useless product,1
Absolute rubbish!,1
Utterly Disappointed,1
Don't waste your money,1
Very poor,1
Very poor,1
Utterly Disappointed,1
Absolute rubbish!,1
Useless product,1
Useless product,1
Worthless,1
Waste of !money,1
Horrible,1
Absolute rubbish!,1
Worst experience ever!,1
DONT BUT THE PHONE,1
Hated it!,1
Utterly Disappointed,1
